objid,ra,dec,u-peaks,g-peaks,r-peaks,i-peaks,u-peak-numbers,u-peak-distance,g-peak-numbers,g-peak-distance,r-peak-numbers,r-peak-distance,i-peak-numbers,i-peak-distance
1237674459881537626,146.568882606188,5.70657049598158,"[(50, 50)(59, 65)]","[(80, 56)(50, 51)]","[(81, 55)(97, 53)]","[(80, 55)(80, 63)]","[50, 50, 59, 65]",17.4928556845359,"[80, 56, 50, 51]",30.4138126514911,"[81, 55, 97, 53]",16.1245154965971,"[80, 55, 80, 63]",8.0
1237658299528970321,146.856663859119,6.08939849066497,"[(39, 46)(50, 50)]","[(39, 46)(50, 50)]","[(39, 46)(50, 50)]","[(39, 46)(50, 50)]","[39, 46, 50, 50]",11.704699910719626,"[39, 46, 50, 50]",11.704699910719626,"[39, 46, 50, 50]",11.704699910719626,"[39, 46, 50, 50]",11.704699910719626
1237657628438233163,132.178149133788,37.2186355136015,"[(50, 50)(42, 49)]","[(50, 50)(41, 49)]","[(50, 50)(39, 39)]","[(50, 50)(40, 40)]","[50, 50, 42, 49]",8.06225774829855,"[50, 50, 41, 49]",9.055385138137417,"[50, 50, 39, 39]",15.556349186104045,"[50, 50, 40, 40]",14.142135623730951
1237655464304115783,177.992331323264,61.9316121442489,"[(50, 30)(46, 41)]","[(49, 30)(46, 42)]","[(50, 30)(46, 41)]","[(50, 30)(46, 41)]","[50, 30, 46, 41]",11.704699910719626,"[49, 30, 46, 42]",12.36931687685298,"[50, 30, 46, 41]",11.704699910719626,"[50, 30, 46, 41]",11.704699910719626
1237663543149265308,337.545965941726,-0.153972892869781,"[(50, 49)(55, 48)]","[(60, 46)(50, 50)]","[(60, 46)(50, 49)]","[(60, 47)(51, 50)]","[50, 49, 55, 48]",5.0990195135927845,"[60, 46, 50, 50]",10.770329614269007,"[60, 46, 50, 49]",10.44030650891055,"[60, 47, 51, 50]",9.486832980505138
1237655469137461622,232.273538611689,1.76370799075315,"[(42, 58)(51, 51)]","[(42, 57)(50, 50)]","[(43, 58)(50, 50)]","[(43, 57)(50, 50)]","[42, 58, 51, 51]",11.40175425099138,"[42, 57, 50, 50]",10.63014581273465,"[43, 58, 50, 50]",10.63014581273465,"[43, 57, 50, 50]",9.899494936611665
1237661212046524504,223.0049401147,43.7190976883776,"[(28, 18)(5, 55)]","[(12, 46)(6, 55)]","[(12, 46)(6, 55)]","[(12, 45)(6, 54)]","[28, 18, 5, 55]",43.56604182158393,"[12, 46, 6, 55]",10.816653826391969,"[12, 46, 6, 55]",10.816653826391969,"[12, 45, 6, 54]",10.816653826391969
1237661849857556545,180.942472687128,43.9844468859282,"[(12, 52)(52, 49)]","[(50, 50)(16, 51)]","[(50, 50)(31, 51)]","[(51, 50)(36, 51)]","[12, 52, 52, 49]",40.11234224026316,"[50, 50, 16, 51]",34.0147027033899,"[50, 50, 31, 51]",19.026297590440446,"[51, 50, 36, 51]",15.033296378372908
1237660958106255451,120.368203129703,23.5164502795831,"[(50, 50)(47, 44)]","[(50, 50)(47, 44)]","[(50, 50)(46, 44)]","[(50, 50)(46, 44)]","[50, 50, 47, 44]",6.708203932499369,"[50, 50, 47, 44]",6.708203932499369,"[50, 50, 46, 44]",7.211102550927978,"[50, 50, 46, 44]",7.211102550927978
1237661151377096777,190.882608637799,49.8782986246473,"[(50, 50)(57, 33)]","[(50, 50)(57, 33)]","[(50, 50)(57, 35)]","[(50, 50)(57, 34)]","[50, 50, 57, 33]",18.384776310850235,"[50, 50, 57, 33]",18.384776310850235,"[50, 50, 57, 35]",16.55294535724685,"[50, 50, 57, 34]",17.46424919657298
1237665226768056464,183.493519863138,32.3311570498237,"[(46, 39)(52, 51)]","[(51, 50)(46, 38)]","[(50, 50)(46, 38)]","[(50, 50)(46, 39)]","[46, 39, 52, 51]",13.416407864998739,"[51, 50, 46, 38]",13.0,"[50, 50, 46, 38]",12.649110640673518,"[50, 50, 46, 39]",11.704699910719626
1237662224610820241,203.902270831638,38.1944976182761,"[(50, 50)(52, 38)]","[(50, 50)(52, 38)]","[(34, 63)(50, 50)]","[(34, 62)(50, 50)]","[50, 50, 52, 38]",12.165525060596439,"[50, 50, 52, 38]",12.165525060596439,"[34, 63, 50, 50]",20.615528128088304,"[34, 62, 50, 50]",20.0
1237648722843992100,186.020367858903,1.1897991008534,"[(51, 50)(32, 50)]","[(50, 50)(32, 50)]","[(50, 50)(31, 51)]","[(50, 50)(32, 50)]","[51, 50, 32, 50]",19.0,"[50, 50, 32, 50]",18.0,"[50, 50, 31, 51]",19.026297590440446,"[50, 50, 32, 50]",18.0
1237657401877332172,126.460702353971,37.130009654955,"[(48, 43)(50, 50)]","[(48, 43)(50, 50)]","[(48, 43)(50, 50)]","[(47, 43)(49, 50)]","[48, 43, 50, 50]",7.280109889280518,"[48, 43, 50, 50]",7.280109889280518,"[48, 43, 50, 50]",7.280109889280518,"[47, 43, 49, 50]",7.280109889280518
1237657629522985049,162.259591426231,50.3592336079517,"[(46, 43)(46, 38)]","[(47, 42)(49, 50)]","[(50, 50)(48, 42)]","[(50, 50)(47, 42)]","[46, 43, 46, 38]",5.0,"[47, 42, 49, 50]",8.246211251235321,"[50, 50, 48, 42]",8.246211251235321,"[50, 50, 47, 42]",8.54400374531753
1237657630060118041,162.931799522518,51.0221610167858,"[(51, 50)(78, 70)]","[(50, 50)(77, 70)]","[(50, 50)(77, 69)]","[(50, 50)(77, 69)]","[51, 50, 78, 70]",33.60059523282288,"[50, 50, 77, 70]",33.60059523282288,"[50, 50, 77, 69]",33.015148038438355,"[50, 50, 77, 69]",33.015148038438355
1237671938722824296,225.365558138955,55.5260264756444,"[(29, 42)(50, 49)]","[(30, 42)(50, 50)]","[(50, 49)(29, 42)]","[(50, 50)(30, 42)]","[29, 42, 50, 49]",22.135943621178654,"[30, 42, 50, 50]",21.540659228538015,"[50, 49, 29, 42]",22.135943621178654,"[50, 50, 30, 42]",21.540659228538015
1237671938722955516,225.83466304989,55.6899462219196,"[(53, 68)(62, 66)]","[(57, 68)(49, 50)]","[(50, 50)(58, 68)]","[(50, 50)(58, 68)]","[53, 68, 62, 66]",9.219544457292887,"[57, 68, 49, 50]",19.697715603592208,"[50, 50, 58, 68]",19.697715603592208,"[50, 50, 58, 68]",19.697715603592208
1237658203435302978,176.32282209484,48.628605579247,"[(44, 48)(49, 49)]","[(49, 51)(43, 51)]","[(50, 50)(27, 52)]","[(51, 50)(27, 53)]","[44, 48, 49, 49]",5.0990195135927845,"[49, 51, 43, 51]",6.0,"[50, 50, 27, 52]",23.08679276123039,"[51, 50, 27, 53]",24.186773244895647
1237658304350191804,150.309829213881,55.71827534393,"[(43, 62)(56, 45)]","[(55, 45)(45, 55)]","[(48, 51)(55, 44)]","[(45, 54)(52, 50)]","[43, 62, 56, 45]",21.400934559032695,"[55, 45, 45, 55]",14.142135623730951,"[48, 51, 55, 44]",9.899494936611665,"[45, 54, 52, 50]",8.06225774829855
1237655108918444063,201.345325966441,59.6130071222694,"[(62, 43)(50, 49)]","[(61, 44)(50, 50)]","[(62, 43)(51, 49)]","[(61, 43)(50, 50)]","[62, 43, 50, 49]",13.416407864998739,"[61, 44, 50, 50]",12.529964086141668,"[62, 43, 51, 49]",12.529964086141668,"[61, 43, 50, 50]",13.038404810405298
1237657629519118526,150.011888707846,46.9819352454161,"[(51, 50)(42, 61)]","[(51, 50)(43, 60)]","[(50, 50)(43, 60)]","[(51, 50)(43, 60)]","[51, 50, 42, 61]",14.212670403551895,"[51, 50, 43, 60]",12.806248474865697,"[50, 50, 43, 60]",12.206555615733702,"[51, 50, 43, 60]",12.806248474865697
1237662637976715370,218.685846320852,13.3031093939835,"[(51, 51)(56, 60)]","[(50, 50)(47, 60)]","[(50, 50)(42, 73)]","[(50, 50)(42, 73)]","[51, 51, 56, 60]",10.295630140987,"[50, 50, 47, 60]",10.44030650891055,"[50, 50, 42, 73]",24.351591323771842,"[50, 50, 42, 73]",24.351591323771842
1237662302440587325,231.059551944611,42.3974861454534,"[(64, 59)(55, 54)]","[(63, 58)(49, 49)]","[(50, 49)(64, 58)]","[(50, 50)(63, 58)]","[64, 59, 55, 54]",10.295630140987,"[63, 58, 49, 49]",16.64331697709324,"[50, 49, 64, 58]",16.64331697709324,"[50, 50, 63, 58]",15.264337522473747
1237661088029868279,123.306477993204,24.6081268337232,"[(50, 50)(52, 41)]","[(58, 46)(49, 50)]","[(58, 46)(50, 50)]","[(59, 45)(52, 50)]","[50, 50, 52, 41]",9.219544457292887,"[58, 46, 49, 50]",9.848857801796104,"[58, 46, 50, 50]",8.94427190999916,"[59, 45, 52, 50]",8.602325267042627
1237662307272818861,238.824325100504,29.1058920261422,"[(50, 61)(51, 50)]","[(50, 50)(50, 61)]","[(50, 50)(50, 61)]","[(51, 50)(50, 61)]","[50, 61, 51, 50]",11.045361017187261,"[50, 50, 50, 61]",11.0,"[50, 50, 50, 61]",11.0,"[51, 50, 50, 61]",11.045361017187261
1237662640119611571,238.399101743932,29.580798941888,"[(46, 42)(50, 50)]","[(45, 42)(50, 50)]","[(50, 50)(46, 42)]","[(49, 50)(45, 42)]","[46, 42, 50, 50]",8.94427190999916,"[45, 42, 50, 50]",9.433981132056603,"[50, 50, 46, 42]",8.94427190999916,"[49, 50, 45, 42]",8.94427190999916
1237661388152045723,242.944302974055,40.8552016422607,"[(49, 51)(62, 50)]","[(50, 50)(32, 53)]","[(49, 51)(31, 54)]","[(49, 50)(59, 64)]","[49, 51, 62, 50]",13.038404810405298,"[50, 50, 32, 53]",18.24828759089466,"[49, 51, 31, 54]",18.24828759089466,"[49, 50, 59, 64]",17.204650534085253
1237661871871033476,198.771624354702,43.5122723808196,"[(42, 55)(50, 51)]","[(50, 50)(41, 55)]","[(50, 50)(41, 54)]","[(50, 50)(42, 54)]","[42, 55, 50, 51]",8.94427190999916,"[50, 50, 41, 55]",10.295630140987,"[50, 50, 41, 54]",9.848857801796104,"[50, 50, 42, 54]",8.94427190999916
1237661464384832141,253.760589579175,21.2988185250835,"[(52, 38)(49, 50)]","[(52, 38)(49, 50)]","[(51, 38)(50, 51)]","[(52, 38)(50, 49)]","[52, 38, 49, 50]",12.36931687685298,"[52, 38, 49, 50]",12.36931687685298,"[51, 38, 50, 51]",13.038404810405298,"[52, 38, 50, 49]",11.180339887498949
1237650369409843268,183.79416819343,-3.44477004062662,"[(50, 50)(39, 31)]","[(50, 50)(38, 31)]","[(86, 82)(50, 49)]","[(87, 83)(50, 50)]","[50, 50, 39, 31]",21.95449840010015,"[50, 50, 38, 31]",22.47220505424423,"[86, 82, 50, 49]",48.83646178829912,"[87, 83, 50, 50]",49.57822102496216
1237662238551769376,211.971401727256,9.7508122912916,"[(43, 51)(50, 51)]","[(43, 51)(50, 50)]","[(50, 50)(43, 51)]","[(44, 52)(50, 50)]","[43, 51, 50, 51]",7.0,"[43, 51, 50, 50]",7.0710678118654755,"[50, 50, 43, 51]",7.0710678118654755,"[44, 52, 50, 50]",6.324555320336759
1237667211587027156,144.08279244549,23.7490334733422,"[(31, 47)(50, 48)]","[(30, 46)(50, 48)]","[(30, 46)(49, 48)]","[(30, 47)(50, 48)]","[31, 47, 50, 48]",19.026297590440446,"[30, 46, 50, 48]",20.09975124224178,"[30, 46, 49, 48]",19.1049731745428,"[30, 47, 50, 48]",20.024984394500787
1237667111723532336,143.972402140041,24.8948610509698,"[(50, 50)(29, 30)]","[(50, 50)(29, 30)]","[(50, 50)(29, 30)]","[(50, 50)(29, 30)]","[50, 50, 29, 30]",29.0,"[50, 50, 29, 30]",29.0,"[50, 50, 29, 30]",29.0,"[50, 50, 29, 30]",29.0
1237667910600229038,202.407963999396,23.3449529327176,"[(50, 50)(52, 38)]","[(50, 50)(52, 38)]","[(50, 50)(51, 38)]","[(50, 50)(51, 38)]","[50, 50, 52, 38]",12.165525060596439,"[50, 50, 52, 38]",12.165525060596439,"[50, 50, 51, 38]",12.041594578792296,"[50, 50, 51, 38]",12.041594578792296
1237673308822175869,126.907350263441,41.8803294173583,"[(26, 31)(16, 32)]","[(25, 29)(20, 30)]","[(20, 31)(19, 42)]","[(21, 31)(19, 42)]","[26, 31, 16, 32]",10.04987562112089,"[25, 29, 20, 30]",5.0990195135927845,"[20, 31, 19, 42]",11.045361017187261,"[21, 31, 19, 42]",11.180339887498949
1237648721237704877,195.930533931539,-0.0921536941663886,"[(50, 50)(49, 42)]","[(50, 50)(49, 42)]","[(50, 50)(49, 42)]","[(50, 50)(49, 42)]","[50, 50, 49, 42]",8.06225774829855,"[50, 50, 49, 42]",8.06225774829855,"[50, 50, 49, 42]",8.06225774829855,"[50, 50, 49, 42]",8.06225774829855
1237662636905070768,223.416014595257,11.8180780852734,"[(22, 36)(29, 38)]","[(22, 37)(28, 38)]","[(28, 38)(21, 36)]","[(28, 38)(21, 36)]","[22, 36, 29, 38]",7.280109889280518,"[22, 37, 28, 38]",6.082762530298219,"[28, 38, 21, 36]",7.280109889280518,"[28, 38, 21, 36]",7.280109889280518
1237661972269367472,208.271736098043,7.47866878824273,"[(50, 50)(59, 49)]","[(59, 48)(50, 50)]","[(58, 48)(50, 50)]","[(59, 48)(50, 50)]","[50, 50, 59, 49]",9.055385138137417,"[59, 48, 50, 50]",9.219544457292887,"[58, 48, 50, 50]",8.246211251235321,"[59, 48, 50, 50]",9.219544457292887
1237662531139665950,213.700998826882,14.1285416636556,"[(50, 50)(63, 47)]","[(50, 50)(63, 47)]","[(50, 50)(63, 47)]","[(50, 49)(63, 46)]","[50, 50, 63, 47]",13.341664064126334,"[50, 50, 63, 47]",13.341664064126334,"[50, 50, 63, 47]",13.341664064126334,"[50, 49, 63, 46]",13.341664064126334
1237662530602991831,214.216959583152,13.7838317360159,"[(47, 62)(48, 56)]","[(48, 56)(46, 63)]","[(48, 56)(50, 50)]","[(48, 56)(50, 50)]","[47, 62, 48, 56]",6.082762530298219,"[48, 56, 46, 63]",7.280109889280518,"[48, 56, 50, 50]",6.324555320336759,"[48, 56, 50, 50]",6.324555320336759
1237665536005505149,241.734235547459,19.093583942752,"[(43, 49)(50, 50)]","[(42, 49)(50, 50)]","[(42, 50)(49, 50)]","[(43, 49)(50, 49)]","[43, 49, 50, 50]",7.0710678118654755,"[42, 49, 50, 50]",8.06225774829855,"[42, 50, 49, 50]",7.0,"[43, 49, 50, 49]",7.0
1237664292075274270,183.415032681928,16.1253219226565,"[(18, 49)(4, 6)]","[(18, 49)(4, 6)]","[(17, 49)(3, 10)]","[(17, 49)(4, 11)]","[18, 49, 4, 6]",45.221676218380054,"[18, 49, 4, 6]",45.221676218380054,"[17, 49, 3, 10]",41.43669871020132,"[17, 49, 4, 11]",40.162171256046406
1237661068725977193,184.176069731808,14.2795585605753,"[(54, 35)(48, 19)]","[(54, 34)(48, 18)]","[(54, 34)(51, 49)]","[(53, 34)(48, 19)]","[54, 35, 48, 19]",17.08800749063506,"[54, 34, 48, 18]",17.08800749063506,"[54, 34, 51, 49]",15.297058540778355,"[53, 34, 48, 19]",15.811388300841896
1237662301359767725,209.955007942949,49.2906882726848,"[(49, 50)(39, 50)]","[(50, 50)(40, 50)]","[(50, 50)(40, 50)]","[(50, 50)(39, 49)]","[49, 50, 39, 50]",10.0,"[50, 50, 40, 50]",10.0,"[50, 50, 40, 50]",10.0,"[50, 50, 39, 49]",11.045361017187261
1237662301896573089,210.084893313621,49.6922818987307,"[(45, 51)(50, 50)]","[(44, 52)(49, 51)]","[(44, 52)(50, 50)]","[(50, 50)(44, 51)]","[45, 51, 50, 50]",5.0990195135927845,"[44, 52, 49, 51]",5.0990195135927845,"[44, 52, 50, 50]",6.324555320336759,"[50, 50, 44, 51]",6.082762530298219
1237661382234276001,142.826858953797,33.4416728420593,"[(11, 15)(22, 13)]","[(23, 10)(11, 15)]","[(23, 10)(11, 16)]","[(23, 10)(11, 15)]","[11, 15, 22, 13]",11.180339887498949,"[23, 10, 11, 15]",13.0,"[23, 10, 11, 16]",13.416407864998739,"[23, 10, 11, 15]",13.0
1237661382234734682,144.022720054863,33.961424383287,"[(51, 50)(46, 51)]","[(69, 57)(50, 49)]","[(50, 50)(69, 58)]","[(50, 50)(70, 58)]","[51, 50, 46, 51]",5.0990195135927845,"[69, 57, 50, 49]",20.615528128088304,"[50, 50, 69, 58]",20.615528128088304,"[50, 50, 70, 58]",21.540659228538015
1237662642268930249,243.490586680568,28.6431392821031,"[(50, 47)(59, 48)]","[(49, 49)(58, 47)]","[(50, 50)(58, 47)]","[(50, 50)(58, 48)]","[50, 47, 59, 48]",9.055385138137417,"[49, 49, 58, 47]",9.219544457292887,"[50, 50, 58, 47]",8.54400374531753,"[50, 50, 58, 48]",8.246211251235321
1237654949983289512,227.573715297146,61.2199681524357,"[(47, 21)(54, 17)]","[(50, 50)(47, 21)]","[(47, 20)(49, 50)]","[(47, 20)(50, 50)]","[47, 21, 54, 17]",8.06225774829855,"[50, 50, 47, 21]",29.154759474226502,"[47, 20, 49, 50]",30.066592756745816,"[47, 20, 50, 50]",30.14962686336267
1237667109573034288,123.413504191348,17.9915226390687,"[(44, 43)(50, 50)]","[(50, 50)(44, 44)]","[(50, 50)(43, 43)]","[(50, 50)(44, 43)]","[44, 43, 50, 50]",9.219544457292887,"[50, 50, 44, 44]",8.48528137423857,"[50, 50, 43, 43]",9.899494936611665,"[50, 50, 44, 43]",9.219544457292887
1237655472359997673,251.916088676527,35.7786782909531,"[(49, 52)(58, 44)]","[(58, 44)(49, 52)]","[(59, 44)(51, 50)]","[(59, 43)(51, 50)]","[49, 52, 58, 44]",12.041594578792296,"[58, 44, 49, 52]",12.041594578792296,"[59, 44, 51, 50]",10.0,"[59, 43, 51, 50]",10.63014581273465
1237657628457566279,192.634567376288,51.5818483608843,"[(51, 57)(50, 50)]","[(50, 57)(50, 50)]","[(51, 49)(51, 57)]","[(50, 50)(43, 40)]","[51, 57, 50, 50]",7.0710678118654755,"[50, 57, 50, 50]",7.0,"[51, 49, 51, 57]",8.0,"[50, 50, 43, 40]",12.206555615733702
1237655107301277785,172.128327381352,58.5618583038529,"[(50, 50)(49, 64)]","[(50, 50)(49, 64)]","[(50, 50)(50, 65)]","[(50, 49)(50, 65)]","[50, 50, 49, 64]",14.035668847618199,"[50, 50, 49, 64]",14.035668847618199,"[50, 50, 50, 65]",15.0,"[50, 49, 50, 65]",16.0
1237665129088811171,207.149873290899,33.5118602425425,"[(51, 48)(58, 52)]","[(50, 51)(65, 60)]","[(50, 50)(65, 59)]","[(51, 50)(65, 59)]","[51, 48, 58, 52]",8.06225774829855,"[50, 51, 65, 60]",17.4928556845359,"[50, 50, 65, 59]",17.4928556845359,"[51, 50, 65, 59]",16.64331697709324
1237667734502834295,170.2506276732,21.3369465754018,"[(40, 38)(48, 60)]","[(50, 50)(39, 38)]","[(50, 50)(38, 39)]","[(50, 50)(33, 45)]","[40, 38, 48, 60]",23.40939982143925,"[50, 50, 39, 38]",16.278820596099706,"[50, 50, 38, 39]",16.278820596099706,"[50, 50, 33, 45]",17.72004514666935
1237667734502441109,169.182619113625,21.2160325356342,"[(51, 50)(37, 49)]","[(50, 50)(37, 48)]","[(50, 50)(37, 48)]","[(50, 50)(38, 48)]","[51, 50, 37, 49]",14.035668847618199,"[50, 50, 37, 48]",13.152946437965905,"[50, 50, 37, 48]",13.152946437965905,"[50, 50, 38, 48]",12.165525060596439
1237667736113250408,169.590099166762,22.485324295721,"[(50, 50)(64, 59)]","[(50, 50)(35, 43)]","[(50, 50)(36, 44)]","[(50, 50)(36, 43)]","[50, 50, 64, 59]",16.64331697709324,"[50, 50, 35, 43]",16.55294535724685,"[50, 50, 36, 44]",15.231546211727817,"[50, 50, 36, 43]",15.652475842498529
1237667736113250398,169.587001359639,22.4366830374072,"[(51, 50)(43, 43)]","[(50, 51)(44, 44)]","[(45, 44)(50, 50)]","[(46, 44)(50, 50)]","[51, 50, 43, 43]",10.63014581273465,"[50, 51, 44, 44]",9.219544457292887,"[45, 44, 50, 50]",7.810249675906654,"[46, 44, 50, 50]",7.211102550927978
1237663275775688736,349.524304609835,-1.13413342177595,"[(47, 41)(50, 50)]","[(47, 41)(50, 50)]","[(46, 41)(50, 50)]","[(47, 41)(50, 50)]","[47, 41, 50, 50]",9.486832980505138,"[47, 41, 50, 50]",9.486832980505138,"[46, 41, 50, 50]",9.848857801796104,"[47, 41, 50, 50]",9.486832980505138
1237652944786292741,0.812460438879441,16.1456992000192,"[(36, 39)(28, 43)]","[(48, 54)(36, 40)]","[(50, 51)(43, 44)]","[(50, 51)(44, 45)]","[36, 39, 28, 43]",8.94427190999916,"[48, 54, 36, 40]",18.439088914585774,"[50, 51, 43, 44]",9.899494936611665,"[50, 51, 44, 45]",8.48528137423857
1237667441903075466,199.618317151281,25.7500895900573,"[(50, 50)(54, 40)]","[(50, 50)(55, 39)]","[(50, 50)(55, 39)]","[(50, 50)(55, 39)]","[50, 50, 54, 40]",10.770329614269007,"[50, 50, 55, 39]",12.083045973594572,"[50, 50, 55, 39]",12.083045973594572,"[50, 50, 55, 39]",12.083045973594572
1237667323799994544,200.789588006468,27.0664665072016,"[(50, 50)(42, 62)]","[(50, 50)(43, 61)]","[(50, 50)(42, 61)]","[(50, 50)(42, 61)]","[50, 50, 42, 62]",14.422205101855956,"[50, 50, 43, 61]",13.038404810405298,"[50, 50, 42, 61]",13.601470508735444,"[50, 50, 42, 61]",13.601470508735444
1237665127487307934,229.362233369565,25.8549144046299,"[(54, 56)(50, 50)]","[(50, 50)(54, 56)]","[(50, 50)(54, 56)]","[(50, 50)(54, 56)]","[54, 56, 50, 50]",7.211102550927978,"[50, 50, 54, 56]",7.211102550927978,"[50, 50, 54, 56]",7.211102550927978,"[50, 50, 54, 56]",7.211102550927978
1237665180064022740,229.234305842813,24.910354208977,"[(43, 60)(50, 51)]","[(44, 59)(50, 50)]","[(43, 59)(50, 50)]","[(43, 60)(50, 50)]","[43, 60, 50, 51]",11.40175425099138,"[44, 59, 50, 50]",10.816653826391969,"[43, 59, 50, 50]",11.40175425099138,"[43, 60, 50, 50]",12.206555615733702
1237665025983512687,198.074308925102,35.0098466983095,"[(51, 50)(42, 49)]","[(51, 50)(42, 49)]","[(50, 50)(43, 49)]","[(50, 50)(43, 49)]","[51, 50, 42, 49]",9.055385138137417,"[51, 50, 42, 49]",9.055385138137417,"[50, 50, 43, 49]",7.0710678118654755,"[50, 50, 43, 49]",7.0710678118654755
1237664673788067940,190.970046007057,37.9567775465412,"[(46, 55)(59, 54)]","[(50, 51)(65, 42)]","[(50, 49)(64, 41)]","[(50, 50)(65, 42)]","[46, 55, 59, 54]",13.038404810405298,"[50, 51, 65, 42]",17.4928556845359,"[50, 49, 64, 41]",16.1245154965971,"[50, 50, 65, 42]",17.0
1237664819290177687,190.843968188435,37.649446424977,"[(63, 53)(53, 58)]","[(50, 50)(63, 53)]","[(50, 50)(63, 53)]","[(50, 50)(63, 53)]","[63, 53, 53, 58]",11.180339887498949,"[50, 50, 63, 53]",13.341664064126334,"[50, 50, 63, 53]",13.341664064126334,"[50, 50, 63, 53]",13.341664064126334
1237665429163868289,195.923887701986,29.818373407338,"[(50, 49)(43, 48)]","[(49, 50)(42, 49)]","[(50, 50)(43, 49)]","[(50, 50)(43, 48)]","[50, 49, 43, 48]",7.0710678118654755,"[49, 50, 42, 49]",7.0710678118654755,"[50, 50, 43, 49]",7.0710678118654755,"[50, 50, 43, 48]",7.280109889280518
1237664289399636221,203.985416490079,13.3430473139424,"[(51, 50)(51, 43)]","[(50, 50)(59, 23)]","[(50, 50)(59, 22)]","[(50, 50)(59, 23)]","[51, 50, 51, 43]",7.0,"[50, 50, 59, 23]",28.460498941515414,"[50, 50, 59, 22]",29.410882339705484,"[50, 50, 59, 23]",28.460498941515414
1237664289399636012,203.926658509714,13.330909653613,"[(50, 50)(52, 40)]","[(50, 50)(36, 38)]","[(50, 50)(36, 39)]","[(50, 50)(37, 39)]","[50, 50, 52, 40]",10.198039027185569,"[50, 50, 36, 38]",18.439088914585774,"[50, 50, 36, 39]",17.804493814764857,"[50, 50, 37, 39]",17.029386365926403
1237661971185926279,185.820661157858,7.20329036535485,"[(45, 56)(50, 49)]","[(45, 56)(49, 50)]","[(45, 56)(50, 51)]","[(45, 56)(50, 50)]","[45, 56, 50, 49]",8.602325267042627,"[45, 56, 49, 50]",7.211102550927978,"[45, 56, 50, 51]",7.0710678118654755,"[45, 56, 50, 50]",7.810249675906654
1237655463783694484,240.046444591534,46.7831986952178,"[(27, 51)(30, 58)]","[(50, 50)(30, 60)]","[(50, 50)(38, 46)]","[(29, 87)(50, 50)]","[27, 51, 30, 58]",7.615773105863909,"[50, 50, 30, 60]",22.360679774997898,"[50, 50, 38, 46]",12.649110640673518,"[29, 87, 50, 50]",42.5440947723653
1237668310557327614,243.448107354672,10.488439083237,"[(50, 50)(42, 46)]","[(50, 50)(42, 47)]","[(50, 50)(42, 47)]","[(50, 50)(42, 47)]","[50, 50, 42, 46]",8.94427190999916,"[50, 50, 42, 47]",8.54400374531753,"[50, 50, 42, 47]",8.54400374531753,"[50, 50, 42, 47]",8.54400374531753
1237661351632240814,179.589105596398,56.2261924581509,"[(40, 53)(54, 49)]","[(53, 50)(40, 54)]","[(51, 50)(70, 43)]","[(50, 50)(70, 43)]","[40, 53, 54, 49]",14.560219778561036,"[53, 50, 40, 54]",13.601470508735444,"[51, 50, 70, 43]",20.248456731316587,"[50, 50, 70, 43]",21.18962010041709
1237664670050549985,168.089829512875,40.0211415189597,"[(59, 48)(51, 50)]","[(59, 47)(50, 50)]","[(59, 47)(50, 50)]","[(59, 48)(50, 50)]","[59, 48, 51, 50]",8.246211251235321,"[59, 47, 50, 50]",9.486832980505138,"[59, 47, 50, 50]",9.486832980505138,"[59, 48, 50, 50]",9.219544457292887
1237662193447141452,168.060366279051,40.3612057995184,"[(57, 55)(50, 50)]","[(57, 56)(49, 50)]","[(57, 56)(50, 50)]","[(58, 56)(50, 50)]","[57, 55, 50, 50]",8.602325267042627,"[57, 56, 49, 50]",10.0,"[57, 56, 50, 50]",9.219544457292887,"[58, 56, 50, 50]",10.0
1237661126689751243,133.762903677415,31.0944818040474,"[(58, 53)(45, 56)]","[(59, 52)(50, 51)]","[(50, 50)(58, 52)]","[(50, 50)(59, 52)]","[58, 53, 45, 56]",13.341664064126334,"[59, 52, 50, 51]",9.055385138137417,"[50, 50, 58, 52]",8.246211251235321,"[50, 50, 59, 52]",9.219544457292887
1237662696500887770,239.155441376517,23.3141341330161,"[(50, 49)(61, 56)]","[(67, 49)(50, 50)]","[(50, 50)(66, 49)]","[(50, 50)(66, 49)]","[50, 49, 61, 56]",13.038404810405298,"[67, 49, 50, 50]",17.029386365926403,"[50, 50, 66, 49]",16.0312195418814,"[50, 50, 66, 49]",16.0312195418814
